t,it,qt,phit,vt,Rt_Gt
1.92553106212425,1.87547731854623,2.694683257045,3.56378290602934,-2.67125313608156,6000
1.93811623246493,1.86658631901396,2.7182308219994,3.49600795873798,-2.7089914463244,6000
1.95070140280561,1.85739968128645,2.74166463038019,3.42734072685355,-2.74210072086873,6000
1.96328657314629,1.84791886038402,2.76498097063719,3.35789743573695,-2.77061350342816,6000
1.97587174348697,1.838145357921,2.78817614982533,3.28779332398689,-2.79457553232856,6000
1.98845691382766,1.82808072186793,2.81124649418954,3.21714231598686,-2.81404534111471,6000
2.00104208416834,1.81772654630638,2.83418834974668,3.14605670513986,-2.82909380979494,6000
2.01362725450902,1.80708447117645,2.85699808286422,3.07464684900205,-2.83980366933444,6000
2.0262124248497,1.79615618201706,2.87967208083575,3.00302087745774,-2.84626896222112,6000
2.03879759519038,1.78494340969898,2.90220675245322,2.93128441500485,-2.84859446212483,6000
2.05138276553106,1.77344793015067,2.92459852857568,2.85954031814097,-2.84689505585073,6000
2.06396793587174,1.76167156407701,2.94684386269462,2.78788842875823,-2.84129509095023,6000
2.07655310621242,1.74961617667093,2.96893923149566,2.71642534436781,-2.83192769249613,6000
2.08913827655311,1.73728367731801,2.99088113541657,2.64524420588568,-2.81893405265312,6000
2.10172344689379,1.72467601929402,3.01266609920158,2.5744345036177,-2.80246269677913,6000
2.11430861723447,1.71179519945559,3.0342906724518,2.50408190198765,-2.78266872987696,6000
2.12689378757515,1.69864325792393,3.0557514301717,2.43426808345417,-2.75971306727882,6000
2.13947895791583,1.68522227776169,3.07704497331156,2.36507061196435,-2.73376165348877,6000
2.15206412825651,1.67153438464307,3.09816792930586,2.29656281619297,-2.70498467312906,6000
2.16464929859719,1.65758174651709,3.11911695260743,2.22881369271608,-2.6735557579365,6000
2.17723446893788,1.64336657326429,3.13988872521733,2.16188782916926,-2.63965119373393,6000
2.18981963927856,1.62889111634667,3.16047995721034,2.09584534734216,-2.60344913125999,6000
2.20240480961924,1.61415766845109,3.1808873872561,2.03074186606355,-2.56512880467852,6000
2.21498997995992,1.59916856312619,3.20110778313559,1.96662848363655,-2.5248697615061,6000
2.2275751503006,1.58392617441276,3.22113794225311,1.90355177949005,-2.48285110759534,6000
2.24016032064128,1.56843291646772,3.24097469214346,1.84155383462261,-2.43925077069042,6000
2.25274549098196,1.55269124318177,3.2606148909745,1.78067227032825,-2.39424478593343,6000
2.26533066132265,1.53670364779074,3.28005542804468,1.72094030460996,-2.34800660654442,6000
2.27791583166333,1.52047266248068,3.29929322427577,1.66238682560829,-2.30070644272621,6000
2.29050100200401,1.50400085798682,3.31832523270053,1.60503648129738,-2.2525106316585,6000
